MemId,Name,Family,Region,ImageUrl,IsClarified,EditTime
11136,همایون سامه یح نجف آبادی,,کلیمیان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11136,False,2023-11-05T16:46:56.009082
11137,محمد سبزی,,ساوه و زرندیه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11137,False,2023-11-05T16:46:56.009082
11138,محمد سرگزی,,زابل، زهک، هیرمند، نیمروز و هامون,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11138,False,2023-11-05T16:46:56.009082
11139,کیومرث سرمدی واله,,اسدآباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11139,False,2023-11-05T16:46:56.009082
11140,مهدی سعادتی بیشه سری,,بابل,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11140,False,2023-11-05T16:46:56.009082
11141,معین الدین سعیدی,,چابهار، نیک شهر، کنارك و قصرقند,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11141,False,2023-11-05T16:46:56.009082
11284,اصغر سلیمی,,سمیرم,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11284,False,2023-11-05T16:46:56.009082
11142,علیرضا سلیمی,,محلات و دلیجان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11142,False,2023-11-05T16:46:56.009082
11143,رمضانعلی سنگدوینی,,گرگان و آق‌قلا,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11143,False,2023-11-05T16:46:56.009082
11144,لطف اله سیاه کلی,,قزوین، آبیک و البرز,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11144,False,2023-11-05T16:46:56.009082
11145,امانقلیچ شادمهر,,گنبد کاووس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11145,False,2023-11-05T16:46:56.009082
11147,آرا شاوردیان,,مسیحیان ارمنی شمال ایران,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11147,False,2023-11-05T16:46:56.009082
11146,اقبال شاکری,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11146,False,2023-11-05T16:46:56.009082
11148,حسن شجاعی علی آبادی,,ابهر،خرمدره و سلطانیه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11148,False,2023-11-05T16:46:56.009082
11149,غلام رضا شریعتی اندراتی,,بهشهر، نکا و گلوگاه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11149,False,2023-11-05T16:46:56.009082
11151,مالک شریعتی نیاسر,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11151,False,2023-11-05T16:46:56.009082
11150,عفت شریعتی کوهبنانی,,زرند و کوهبنان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11150,False,2023-11-05T16:46:56.009082
11152,مهدی شریفیان,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11152,False,2023-11-05T16:46:56.009082
11154,علیرضا شهبازی,,نهاوند,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11154,False,2023-11-05T16:46:56.009082
11155,حسینعلی شهریاری,,زاهدان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11155,False,2023-11-05T16:46:56.009082
11153,منصور شکرالهی,,کهنوج، منوجان، رودبارجنوب، قلعه گنج و فاریاب,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11153,False,2023-11-05T16:46:56.009082
11156,زهرا شیخی,,اصفهان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11156,False,2023-11-05T16:46:56.009082
11157,مسلم صالحی,,اقلید,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11157,False,2023-11-05T16:46:56.009082
11158,پروین صالحی مبارکه,,مبارکه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11158,False,2023-11-05T16:46:56.009082
11159,محمدرضا صباغیان بافقی,,مهریز، بافق، ابرکوه، خاتم و بهاباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11159,False,2023-11-05T16:46:56.009082
11160,محمد صفائی دلوئی,,مریوان و سروآباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11160,False,2023-11-05T16:46:56.009082
11161,محمد صفری ملک میان,,رودسر و املش,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11161,False,2023-11-05T16:46:56.009082
11162,مصطفی طاهری,,زنجان و طارم,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11162,False,2023-11-05T16:46:56.009082
11163,سیدصادق طباطبائی نژاد,,اردستان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11163,False,2023-11-05T16:46:56.009082
11164,مهدی طغیانی,,اصفهان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11164,False,2023-11-05T16:46:56.009082
11165,فرهاد طهماسبی,,نی ریز، استهبان و بختگان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11165,False,2023-11-05T16:46:56.009082
11166,روح اله عباس پور,,بوئین زهرا و آوج,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11166,False,2023-11-05T16:46:56.009082
11168,محمود عباس زاده مشکینی,,مشگین‌شهر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11168,False,2023-11-05T16:46:56.009082
11285,علیرضا عباسی,,کرج، اشتهارد و فردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11285,False,2023-11-05T16:46:56.009082
11169,فریدون عباسی دوانی,,کازرون و کوه چنار,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11169,False,2023-11-05T16:46:56.009082
11170,ابراهیم عزیـــزی,,کرمانشاه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11170,False,2023-11-05T16:46:56.009082
11286,ابراهیم عزیـــزی,,کرمانشاه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11286,False,2023-11-05T16:46:56.009082
11172,مهدی عسگری,,کرج، اشتهارد و فردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11172,False,2023-11-05T16:46:56.009082
11171,محمدجواد عسکری,,داراب و زرین دشت,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11171,False,2023-11-05T16:46:56.009082
11173,محمد علی پور,,ماکو، چالدران، پلدشت و شوط,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11173,False,2023-11-05T16:46:56.009082
11174,کمال علی پورخنکداری,,قائم شهر، سوادکوه، جویبار، سیمرغ و سوادکوه شمالی,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11174,False,2023-11-05T16:46:56.009082
11175,احمد علی رضابیگی,,تبریز، آذرشهر و اسکو,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11175,False,2023-11-05T16:46:56.009082
11176,علی علی زاده,,مراغه و عجب شیر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11176,False,2023-11-05T16:46:56.009082
11287,بهزاد علیزاده,,دهلران، دره شهر، آبدانان و بدره,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11287,False,2023-11-05T16:46:56.009082
11177,محسن علیزاده,,سپیدان و بیضاء,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11177,False,2023-11-05T16:46:56.009082
11178,علی اکبر علیزاده برمی,,دامغان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11178,False,2023-11-05T16:46:56.009082
11179,ابوالفضل عموئی,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11179,False,2023-11-05T16:46:56.009082
11180,علی اصغر عنابستانی,,سبزوار، جغتای، جوین، خوشاب و داورزن,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11180,False,2023-11-05T16:46:56.009082
11181,مهدی عیسی زاده,,میاندوآب,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11181,False,2023-11-05T16:46:56.009082
11182,موسی غضنفرآبادی,,بم، ریگان، فهرج و نرماشیر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11182,False,2023-11-05T16:46:56.009082
11183,ملک فاضلی,,سراوان ، سیب، سوران و مهرستان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11183,False,2023-11-05T16:46:56.009082
11184,محسن فتحی,,سنندج، دیواندره و کامیاران,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11184,False,2023-11-05T16:46:56.009082
11185,رسول فرخی میکال,,لاهیجان و سیاهکل,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11185,False,2023-11-05T16:46:56.009082
11186,ولی اله فرزانه,,نور و محمودآباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11186,False,2023-11-05T16:46:56.009082
11187,سیدمهدی فرشادان,,سنندج، دیواندره و کامیاران,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11187,False,2023-11-05T16:46:56.009082
11189,محمدحسین فرهنگی,,تبریز، آذرشهر و اسکو,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11189,False,2023-11-05T16:46:56.009082
11188,محمدمهدی فروردین,,فیروزآباد، فراشبند و قیرو کارزین,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11188,False,2023-11-05T16:46:56.009082
11190,احمدحسین فلاحی,,همدان و فامنین,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11190,False,2023-11-05T16:46:56.009082
11191,سارا فلاحی,,ایلام، ایوان، چرداول، مهران، ملکشاهی و شیروان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11191,False,2023-11-05T16:46:56.009082
11192,حجت اله فیروزی,,فسا,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11192,False,2023-11-05T16:46:56.009082
11193,رحمت اله فیروزی پوربادی,,نطنز و بخش قمصر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11193,False,2023-11-05T16:46:56.009082
11194,جعفر قادری,,شیراز و زرقان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11194,False,2023-11-05T16:46:56.009082
11195,فاطمه قاسم پور,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11195,False,2023-11-05T16:46:56.009082
11196,شیوا قاسمی پور,,مریوان و سروآباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11196,False,2023-11-05T16:46:56.009082
11197,سیداحسان قاضی زاده هاشمی,,فریمان، سرخس، بخشهای احمد آباد و رضویه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11197,False,2023-11-05T16:46:56.009082
11198,سیدامیرحسین قاضی زاده هاشمی (مستعفی),,مشهد و کلات,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11198,False,2023-11-05T16:46:56.009082
11199,محمدباقر قالیباف,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11199,False,2023-11-05T16:46:56.009082
11209,عباس گلرو,,سمنان، مهدیشهر و سرخه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11209,False,2023-11-05T16:46:56.009082
11210,مهرداد گودرزوندچگینی,,رودبار,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11210,False,2023-11-05T16:46:56.009082
11211,حسین گودرزی,,دورود و ازنا,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11211,False,2023-11-05T16:46:56.009082
11212,عباس گودرزی,,بروجرد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11212,False,2023-11-05T16:46:56.009082
11213,سهراب گیلانی,,شوشتر و گتوند,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11213,False,2023-11-05T16:46:56.009082
11214,زهره سادات لاجوردی,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11214,False,2023-11-05T16:46:56.009082
11215,حسن لطفی,,رزن و درگزین,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11215,False,2023-11-05T16:46:56.009082
11216,فداحسین مالکی,,زاهدان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11216,False,2023-11-05T16:46:56.009082
11217,محمدرضا مبلغی,,کوهدشت و رومشکان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11217,False,2023-11-05T16:46:56.009082
11218,روح اله متفکرآزاد,,تبریز، آذرشهر و اسکو,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11218,False,2023-11-05T16:46:56.009082
11219,ابراهیم متینیان,,رامهرمز و رامشیر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11219,False,2023-11-05T16:46:56.009082
11220,بهروز محبی نجم آبادی,,سبزوار، جغتای، جوین، خوشاب و داورزن,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11220,False,2023-11-05T16:46:56.009082
11221,احمد محرم زاده یخفروزان,,اهر و هریس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11221,False,2023-11-05T16:46:56.009082
11222,محمدعلی محسنی بندپی,,نوشهر، چالوس و کلاردشت,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11222,False,2023-11-05T16:46:56.009082
11223,سیدمجتبی محفوظی,,آبادان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11223,False,2023-11-05T16:46:56.009082
11224,فاطمه محمدبیگی,,قزوین، آبیک و البرز,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11224,False,2023-11-05T16:46:56.009082
11225,حسین محمدصالحی دارانی,,فریدن، چادگان، فریدونشهر، بوئین و میاندشت,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11225,False,2023-11-05T16:46:56.009082
11226,پرویز محمدنژادقاضی محله,,لنگرود,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11226,False,2023-11-05T16:46:56.009082
11227,صمداله محمدی,,بافت، رابر و ارزوئیه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11227,False,2023-11-05T16:46:56.009082
11228,حسن محمدیاری,,طوالش، رضوانشهر و ماسال,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11228,False,2023-11-05T16:46:56.009082
11229,جلال محمودزاده,,مهاباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11229,False,2023-11-05T16:46:56.009082
11230,مرتضی محمودوند,,خرم‌آباد و چگنی,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11230,False,2023-11-05T16:46:56.009082
11231,سمیه محمودی,,شهرضا و دهاقان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11231,False,2023-11-05T16:46:56.009082
11232,جلیل مختار,,آبادان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11232,False,2023-11-05T16:46:56.009082
11233,احمد مرادی,,بندرعباس، قشم، ابوموسی،حاجی‌آباد و خمیر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11233,False,2023-11-05T16:46:56.009082
11234,کیوان مرادیان کوچکسرائی,,قائم شهر، سوادکوه، جویبار، سیمرغ و سوادکوه شمالی,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11234,False,2023-11-05T16:46:56.009082
11235,غلامرضا مرحباء,,آستارا,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11235,False,2023-11-05T16:46:56.009082
11236,عبدالرضا مصری,,کرمانشاه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11236,False,2023-11-05T16:46:56.009082
11237,اردشیر مطهری,,گرمسار و آرادان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11237,False,2023-11-05T16:46:56.009082
11238,محمدطلا مظلومی آبزرگه,,بهبهان و آغاجاری,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11238,False,2023-11-05T16:46:56.009082
11239,محمدمهدی مفتح,,تویسرکان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11239,False,2023-11-05T16:46:56.009082
11240,عباس مقتدای خوراسگانی,,اصفهان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11240,False,2023-11-05T16:46:56.009082
11241,فاطمه مقصودی,,بروجرد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11241,False,2023-11-05T16:46:56.009082
11242,علیرضا منادی سفیدان,,تبریز، آذرشهر و اسکو,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11242,False,2023-11-05T16:46:56.009082
11243,غلامرضا منتظری,,گرگان و آق‌قلا,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11243,False,2023-11-05T16:46:56.009082
11244,سیدمحمد موحد,,کهکیلویه، بهمنی، چرام و لنده,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11244,False,2023-11-05T16:46:56.009082
11245,سیدعلی موسوی,,ملکان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11245,False,2023-11-05T16:46:56.009082
11247,سیدموسی موسوی,,لامرد و مهر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11247,False,2023-11-05T16:46:56.009082
11248,سیدنظام الدین موسوی,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11248,False,2023-11-05T16:46:56.009082
11246,سیدکاظم موسوی,,اردبیل، نمین، نیر و سرعین,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11246,False,2023-11-05T16:46:56.009082
11249,سیدناصر موسوی لارگانی,,فلاورجان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11249,False,2023-11-05T16:46:56.009082
11250,سیدمحمد مولوی,,آبادان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11250,False,2023-11-05T16:46:56.009082
11251,سیدمحمدرضا میرتاج الدینی,,تبریز، آذرشهر و اسکو,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11251,False,2023-11-05T16:46:56.009082
11252,حسین میرزائی,,اصفهان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11252,False,2023-11-05T16:46:56.009082
11253,سیدجلیل میرمحمدی میبدی,,تفت و میبد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11253,False,2023-11-05T16:46:56.009082
11254,الیاس نادران,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11254,False,2023-11-05T16:46:56.009082
11255,احمد نادری,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11255,False,2023-11-05T16:46:56.009082
11256,مجید ناصری نژاد,,شادگان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11256,False,2023-11-05T16:46:56.009082
11257,سیدمحمود نبویان,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11257,False,2023-11-05T16:46:56.009082
11258,روح اله نجابت,,شیراز و زرقان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11258,False,2023-11-05T16:46:56.009082
11259,عادل نجف زاده,,خوی و چایپاره,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11259,False,2023-11-05T16:46:56.009082
11293,ابراهیم نجفی آستانه‌اشرفیه,,آستانه اشرفیه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11293,False,2023-11-05T16:46:56.009082
11260,مصطفی نخعی,,نهبندان و سربیشه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11260,False,2023-11-05T16:46:56.009082
11261,مجید نصیرائی,,فردوس، سرایان، طبس و بشرویه,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11261,False,2023-11-05T16:46:56.009082
11262,علیرضا نظری,,خمین,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11262,False,2023-11-05T16:46:56.009082
11263,سیدغنی نظری خانقاه,,خلخال و کوثر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11263,False,2023-11-05T16:46:56.009082
11264,محمدتقی نقدعلی,,خمینی شهر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11264,False,2023-11-05T16:46:56.009082
11265,بیژن نوباوه وطن,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11265,False,2023-11-05T16:46:56.009082
11266,حسن نوروزی,,رباط کریم و بهارستان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11266,False,2023-11-05T16:46:56.009082
11267,رحمت اله نوروزی,,علی آباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11267,False,2023-11-05T16:46:56.009082
11268,غلامرضا نوری قزلجه,,بستان آباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11268,False,2023-11-05T16:46:56.009082
11269,حسین نوش آبادی,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11269,False,2023-11-05T16:46:56.009082
11270,جواد نیک بین,,کاشمر، بردسکن و خلیل‌آباد,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11270,False,2023-11-05T16:46:56.009082
11271,علی نیک زادثمرین,,اردبیل، نمین، نیر و سرعین,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11271,False,2023-11-05T16:46:56.009082
11275,حسن همتی,,شاهین دژ و تکاب,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11275,False,2023-11-05T16:46:56.009082
11272,محمد وحیدی,,بجنورد، مانه، سملقان، جاجرم، گرمه، راز و جرگلان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11272,False,2023-11-05T16:46:56.009082
11273,علیرضا ورناصری قندعلی,,مسجدسلیمان، لالی، هفتگل و اندیکا,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11273,False,2023-11-05T16:46:56.009082
11274,مهرداد ویس کرمی,,خرم‌آباد و چگنی,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11274,False,2023-11-05T16:46:56.009082
11200,سیدحمیدرضا کاظمی,,پلدختر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11200,False,2023-11-05T16:46:56.009082
11201,غلامحسین کرمی,,دشتی و تنگستان,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11201,False,2023-11-05T16:46:56.009082
11202,علی اکبر کریمی,,اراک، کمیجان و خنداب,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11202,False,2023-11-05T16:46:56.009082
11203,علی کریمی فیروزجائی,,بابل,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11203,False,2023-11-05T16:46:56.009082
11204,جواد کریمی قدوسی,,مشهد و کلات,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11204,False,2023-11-05T16:46:56.009082
11205,محمد کعب عمیر,,شوش,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11205,False,2023-11-05T16:46:56.009082
11292,اسماعیل کوثری,,تهران، ری، شمیرانات و اسلامشهر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11292,False,2023-11-05T16:46:56.009082
11207,جبار کوچکی نژادارم ساداتی,,رشت,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11207,False,2023-11-05T16:46:56.009082
11208,غلامعلی کوهساری,,رامیان و آزادشهر,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11208,False,2023-11-05T16:46:56.009082
11276,سیدعلی یزدی خواه,,تهران، شمیرانات، ری، اسلامشهر و پردیس,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11276,False,2023-11-05T16:46:56.009082
11277,مجتبی یوسفی,,اهواز، باوی، حمیدیه و کارون,https://majles.iran.liara.run/api/TrVotes/GetMemberImage/11277,False,2023-11-05T16:46:56.009082
